gene,comparison,log2fc,p_value,abs_log2fc
SLC39A10,GCSF_vs_Normal,-18.53643055500024,7.553182745664621e-37,18.53643055500024
SLC39A10,HSCT_vs_Normal,-18.53643055500024,7.553182745664621e-37,18.53643055500024
SLC39A10,PDAC_vs_Normal,-18.53643055500024,7.553182745664621e-37,18.53643055500024
SLC4A1,PDAC_vs_Normal,-18.39058009220543,2.6013978729006665e-36,18.39058009220543
SLC4A1,HSCT_vs_Normal,-18.39058009220543,2.6013978729006665e-36,18.39058009220543
SLC4A1,GCSF_vs_Normal,-18.39058009220543,2.6013978729006665e-36,18.39058009220543
SLC29A3,GCSF_vs_Normal,-18.522491400882032,2.631908969732944e-36,18.522491400882032
SLC29A3,PDAC_vs_Normal,-18.522491400882032,2.631908969732944e-36,18.522491400882032
SLC29A3,HSCT_vs_Normal,-18.522491400882032,2.631908969732944e-36,18.522491400882032
SLC52A2,GCSF_vs_Normal,-18.390580092205422,2.74782477982191e-36,18.390580092205422
SLC52A2,HSCT_vs_Normal,-18.390580092205422,2.74782477982191e-36,18.390580092205422
SLC52A2,PDAC_vs_Normal,-18.390580092205422,2.74782477982191e-36,18.390580092205422
SLC25A19,PDAC_vs_Normal,-18.545649060860914,1.083556620815446e-35,18.545649060860914
SLC25A19,GCSF_vs_Normal,-18.545649060860914,1.083556620815446e-35,18.545649060860914
SLC25A19,HSCT_vs_Normal,-18.545649060860914,1.083556620815446e-35,18.545649060860914
SLC5A6,HSCT_vs_Normal,-17.843487713009395,1.0642922757477425e-33,17.843487713009395
SLC5A6,GCSF_vs_Normal,-17.843487713009395,1.0642922757477425e-33,17.843487713009395
SLC5A6,PDAC_vs_Normal,-17.843487713009395,1.0642922757477425e-33,17.843487713009395
SLC25A22,HSCT_vs_Normal,-17.9583893382274,1.2202870842702453e-33,17.9583893382274
SLC25A22,GCSF_vs_Normal,-17.9583893382274,1.2202870842702453e-33,17.9583893382274
SLC25A22,PDAC_vs_Normal,-17.9583893382274,1.2202870842702453e-33,17.9583893382274
SLC39A8,HSCT_vs_Normal,-18.012581229761924,1.2535181673494736e-33,18.012581229761924
SLC39A8,GCSF_vs_Normal,-18.012581229761924,1.2535181673494736e-33,18.012581229761924
SLC39A8,PDAC_vs_Normal,-18.012581229761924,1.2535181673494736e-33,18.012581229761924
SLC27A1,HSCT_vs_Normal,-17.992497060199796,3.757041267981349e-33,17.992497060199796
SLC27A1,PDAC_vs_Normal,-17.992497060199796,3.757041267981349e-33,17.992497060199796
SLC27A1,GCSF_vs_Normal,-17.992497060199796,3.757041267981349e-33,17.992497060199796
SLC16A7,GCSF_vs_Normal,-17.865740425967523,4.322625991892137e-32,17.865740425967523
SLC16A7,HSCT_vs_Normal,-17.865740425967523,4.322625991892137e-32,17.865740425967523
SLC16A7,PDAC_vs_Normal,-17.865740425967523,4.322625991892137e-32,17.865740425967523
SLC12A7,PDAC_vs_Normal,-17.83599320841081,1.4593245346349961e-31,17.83599320841081
SLC12A7,GCSF_vs_Normal,-17.83599320841081,1.4593245346349961e-31,17.83599320841081
SLC12A7,HSCT_vs_Normal,-17.83599320841081,1.4593245346349961e-31,17.83599320841081
SLC25A38,PDAC_vs_Normal,-17.937530815822278,1.473561712400092e-31,17.937530815822278
SLC25A38,HSCT_vs_Normal,-17.937530815822278,1.473561712400092e-31,17.937530815822278
SLC25A38,GCSF_vs_Normal,-17.937530815822278,1.473561712400092e-31,17.937530815822278
SLC27A5,HSCT_vs_Normal,-17.97895058055186,5.221089283227057e-31,17.97895058055186
SLC27A5,GCSF_vs_Normal,-17.97895058055186,5.221089283227057e-31,17.97895058055186
SLC27A5,PDAC_vs_Normal,-17.97895058055186,5.221089283227057e-31,17.97895058055186
SLC1A5,PDAC_vs_Normal,-17.887655111337782,5.6639039733772784e-30,17.887655111337782
SLC1A5,GCSF_vs_Normal,-17.887655111337782,5.6639039733772784e-30,17.887655111337782
SLC1A5,HSCT_vs_Normal,-17.887655111337782,5.6639039733772784e-30,17.887655111337782
SLC43A1,GCSF_vs_Normal,-16.805625987766444,9.13419588275786e-23,16.805625987766444
SLC43A1,PDAC_vs_Normal,-16.805625987766444,9.13419588275786e-23,16.805625987766444
SLC43A1,HSCT_vs_Normal,-16.805625987766444,9.13419588275786e-23,16.805625987766444
SLC25A42,PDAC_vs_Normal,-16.835999374426887,1.772609362187832e-21,16.835999374426887
SLC25A42,GCSF_vs_Normal,-16.835999374426887,1.772609362187832e-21,16.835999374426887
SLC25A42,HSCT_vs_Normal,-16.835999374426887,1.772609362187832e-21,16.835999374426887
SLC35D1,GCSF_vs_Normal,-16.77459936593681,1.8999325857363802e-21,16.77459936593681
SLC35D1,HSCT_vs_Normal,-16.77459936593681,1.8999325857363802e-21,16.77459936593681
SLC35D1,PDAC_vs_Normal,-16.77459936593681,1.8999325857363802e-21,16.77459936593681
SLC1A4,PDAC_vs_Normal,-16.86574646614733,2.1469141463380415e-21,16.86574646614733
SLC1A4,HSCT_vs_Normal,-16.86574646614733,2.1469141463380415e-21,16.86574646614733
SLC1A4,GCSF_vs_Normal,-16.86574646614733,2.1469141463380415e-21,16.86574646614733
SLC7A1,GCSF_vs_Normal,-17.019219727692224,2.4742068815231628e-21,17.019219727692224
SLC7A1,PDAC_vs_Normal,-17.019219727692224,2.4742068815231628e-21,17.019219727692224
SLC7A1,HSCT_vs_Normal,-17.019219727692224,2.4742068815231628e-21,17.019219727692224
SLC25A12,HSCT_vs_Normal,-16.82089261184726,5.3678901107225445e-21,16.82089261184726
SLC25A12,GCSF_vs_Normal,-16.82089261184726,5.3678901107225445e-21,16.82089261184726
SLC25A12,PDAC_vs_Normal,-16.82089261184726,5.3678901107225445e-21,16.82089261184726
SLC7A8,GCSF_vs_Normal,0.0,1.0,0.0
SLC12A5,GCSF_vs_Normal,0.0,1.0,0.0
SLC27A2,PDAC_vs_Normal,0.0,1.0,0.0
SLC25A10,GCSF_vs_Normal,0.0,1.0,0.0
SLC9A3,GCSF_vs_Normal,0.0,1.0,0.0
SLC2A8,GCSF_vs_Normal,0.0,1.0,0.0
SLC9A9,GCSF_vs_Normal,0.0,1.0,0.0
SLC5A10,PDAC_vs_Normal,0.0,1.0,0.0
SLC16A1,HSCT_vs_Normal,0.0,1.0,0.0
SLC7A8,HSCT_vs_Normal,0.0,1.0,0.0
SLC1A2,HSCT_vs_Normal,0.0,1.0,0.0
SLC12A5,HSCT_vs_Normal,0.0,1.0,0.0
SLC27A2,GCSF_vs_Normal,0.0,1.0,0.0
SLC5A10,GCSF_vs_Normal,0.0,1.0,0.0
SLCO4A1,GCSF_vs_Normal,0.0,1.0,0.0
SLC1A3,HSCT_vs_Normal,0.0,1.0,0.0
SLC16A13,GCSF_vs_Normal,0.0,1.0,0.0
SLC44A3,GCSF_vs_Normal,0.0,1.0,0.0
SLC14A2,GCSF_vs_Normal,0.0,1.0,0.0
SLCO4A1,HSCT_vs_Normal,0.0,1.0,0.0
SLC14A2,HSCT_vs_Normal,0.0,1.0,0.0
SLC16A13,HSCT_vs_Normal,0.0,1.0,0.0
SLC41A1,HSCT_vs_Normal,0.0,1.0,0.0
SLC5A10,HSCT_vs_Normal,0.0,1.0,0.0
SLC5A9,GCSF_vs_Normal,0.0,1.0,0.0
SLC9A9,PDAC_vs_Normal,0.0,1.0,0.0
SLC25A18,PDAC_vs_Normal,0.0,1.0,0.0
SLC38A5,PDAC_vs_Normal,0.0,1.0,0.0
SLC25A10,PDAC_vs_Normal,0.0,1.0,0.0
SLC1A2,PDAC_vs_Normal,0.0,1.0,0.0
SLC16A1,PDAC_vs_Normal,0.0,1.0,0.0
SLC37A4,PDAC_vs_Normal,0.0,1.0,0.0
SLC2A8,PDAC_vs_Normal,0.0,1.0,0.0
SLC47A1,HSCT_vs_Normal,0.0,1.0,0.0
SLC44A3,HSCT_vs_Normal,0.0,1.0,0.0
SLC22A16,GCSF_vs_Normal,0.0,1.0,0.0
SLC2A5,GCSF_vs_Normal,0.0,1.0,0.0
SLC25A4,GCSF_vs_Normal,0.0,1.0,0.0
SLC35B4,GCSF_vs_Normal,0.0,1.0,0.0
SLC37A4,GCSF_vs_Normal,0.0,1.0,0.0
SLC1A2,GCSF_vs_Normal,0.0,1.0,0.0
SLC25A18,GCSF_vs_Normal,0.0,1.0,0.0
SLC38A5,GCSF_vs_Normal,0.0,1.0,0.0
SLC41A1,GCSF_vs_Normal,0.0,1.0,0.0
SLC47A1,GCSF_vs_Normal,0.0,1.0,0.0
SLCO2B1,GCSF_vs_Normal,0.0,1.0,0.0
SLC9A4,GCSF_vs_Normal,0.0,1.0,0.0
SLC29A1,GCSF_vs_Normal,0.0,1.0,0.0
SLC14A1,GCSF_vs_Normal,0.0,1.0,0.0
SLC24A1,GCSF_vs_Normal,0.0,1.0,0.0
SLC28A3,GCSF_vs_Normal,0.0,1.0,0.0
SLC16A1,GCSF_vs_Normal,0.0,1.0,0.0
SLC35B4,HSCT_vs_Normal,0.0,1.0,0.0
SLCO2B1,HSCT_vs_Normal,0.0,1.0,0.0
SLC9A4,HSCT_vs_Normal,0.0,1.0,0.0
SLC2A5,HSCT_vs_Normal,0.0,1.0,0.0
SLC22A16,PDAC_vs_Normal,0.0,1.0,0.0
SLC29A1,PDAC_vs_Normal,0.0,1.0,0.0
SLC24A1,PDAC_vs_Normal,0.0,1.0,0.0
SLC14A1,PDAC_vs_Normal,0.0,1.0,0.0
SLCO2B1,PDAC_vs_Normal,0.0,1.0,0.0
SLC25A4,HSCT_vs_Normal,0.0,1.0,0.0
SLC38A5,HSCT_vs_Normal,0.0,1.0,0.0
SLC37A4,HSCT_vs_Normal,0.0,1.0,0.0
SLC2A8,HSCT_vs_Normal,0.0,1.0,0.0
SLC25A18,HSCT_vs_Normal,0.0,1.0,0.0
SLC9A9,HSCT_vs_Normal,0.0,1.0,0.0
SLC28A3,PDAC_vs_Normal,0.0,1.0,0.0
SLCO4A1,PDAC_vs_Normal,0.0,1.0,0.0
SLC16A13,PDAC_vs_Normal,0.0,1.0,0.0
SLC14A2,PDAC_vs_Normal,0.0,1.0,0.0
SLC44A3,PDAC_vs_Normal,0.0,1.0,0.0
SLC9A3,PDAC_vs_Normal,0.0,1.0,0.0
SLC1A3,GCSF_vs_Normal,0.0,1.0,0.0
SLC47A1,PDAC_vs_Normal,0.0,1.0,0.0
SLC25A10,HSCT_vs_Normal,0.0,1.0,0.0
SLC41A1,PDAC_vs_Normal,0.0,1.0,0.0
SLC5A9,HSCT_vs_Normal,0.0,1.0,0.0
SLC25A4,PDAC_vs_Normal,0.0,1.0,0.0
SLC9A4,PDAC_vs_Normal,0.0,1.0,0.0
SLC2A5,PDAC_vs_Normal,0.0,1.0,0.0
SLC5A9,PDAC_vs_Normal,0.0,1.0,0.0
SLC22A16,HSCT_vs_Normal,0.0,1.0,0.0
SLC28A3,HSCT_vs_Normal,0.0,1.0,0.0
SLC9A3,HSCT_vs_Normal,0.0,1.0,0.0
SLC24A1,HSCT_vs_Normal,0.0,1.0,0.0
SLC29A1,HSCT_vs_Normal,0.0,1.0,0.0
SLC14A1,HSCT_vs_Normal,0.0,1.0,0.0
SLC35B4,PDAC_vs_Normal,0.0,1.0,0.0
SLC27A2,HSCT_vs_Normal,0.0,1.0,0.0
SLC1A3,PDAC_vs_Normal,0.0,1.0,0.0
SLC12A5,PDAC_vs_Normal,0.0,1.0,0.0
SLC7A8,PDAC_vs_Normal,0.0,1.0,0.0
