,is_slc
MAR10543__mean_flux,False
MAR10543__sd_flux,False
MAR10543__ci_lower,False
MAR10543__ci_upper,False
MAR10543__cv,False
MAR10544__mean_flux,False
MAR10544__sd_flux,False
MAR10544__ci_lower,False
MAR10544__ci_upper,False
MAR10544__cv,False
MAR10545__mean_flux,False
MAR10545__sd_flux,False
MAR10545__ci_lower,False
MAR10545__ci_upper,False
MAR10545__cv,False
MAR10546__mean_flux,False
MAR10546__sd_flux,False
MAR10546__ci_lower,False
MAR10546__ci_upper,False
MAR10546__cv,False
MAR10547__mean_flux,False
MAR10547__sd_flux,False
MAR10547__ci_lower,False
MAR10547__ci_upper,False
MAR10547__cv,False
MAR10548__mean_flux,False
MAR10548__sd_flux,False
MAR10548__ci_lower,False
MAR10548__ci_upper,False
MAR10548__cv,False
MAR10549__mean_flux,False
MAR10549__sd_flux,False
MAR10549__ci_lower,False
MAR10549__ci_upper,False
MAR10549__cv,False
MAR10550__mean_flux,False
MAR10550__sd_flux,False
MAR10550__ci_lower,False
MAR10550__ci_upper,False
MAR10550__cv,False
MAR10551__mean_flux,False
MAR10551__sd_flux,False
MAR10551__ci_lower,False
MAR10551__ci_upper,False
MAR10551__cv,False
MAR10552__mean_flux,False
MAR10552__sd_flux,False
MAR10552__ci_lower,False
MAR10552__ci_upper,False
MAR10552__cv,False
MAR10553__mean_flux,False
MAR10553__sd_flux,False
MAR10553__ci_lower,False
MAR10553__ci_upper,False
MAR10553__cv,False
MAR10554__mean_flux,False
MAR10554__sd_flux,False
MAR10554__ci_lower,False
MAR10554__ci_upper,False
MAR10554__cv,False
MAR10555__mean_flux,False
MAR10555__sd_flux,False
MAR10555__ci_lower,False
MAR10555__ci_upper,False
MAR10555__cv,False
MAR10556__mean_flux,False
MAR10556__sd_flux,False
MAR10556__ci_lower,False
MAR10556__ci_upper,False
MAR10556__cv,False
MAR10557__mean_flux,False
MAR10557__sd_flux,False
MAR10557__ci_lower,False
MAR10557__ci_upper,False
MAR10557__cv,False
MAR10558__mean_flux,False
MAR10558__sd_flux,False
MAR10558__ci_lower,False
MAR10558__ci_upper,False
MAR10558__cv,False
MAR10559__mean_flux,False
MAR10559__sd_flux,False
MAR10559__ci_lower,False
MAR10559__ci_upper,False
MAR10559__cv,False
MAR10560__mean_flux,False
MAR10560__sd_flux,False
MAR10560__ci_lower,False
MAR10560__ci_upper,False
MAR10560__cv,False
MAR10561__mean_flux,False
MAR10561__sd_flux,False
MAR10561__ci_lower,False
MAR10561__ci_upper,False
MAR10561__cv,False
MAR10562__mean_flux,False
MAR10562__sd_flux,False
MAR10562__ci_lower,False
MAR10562__ci_upper,False
MAR10562__cv,False
MAR10563__mean_flux,False
MAR10563__sd_flux,False
MAR10563__ci_lower,False
MAR10563__ci_upper,False
MAR10563__cv,False
MAR10564__mean_flux,False
MAR10564__sd_flux,False
MAR10564__ci_lower,False
MAR10564__ci_upper,False
MAR10564__cv,False
MAR10565__mean_flux,False
MAR10565__sd_flux,False
MAR10565__ci_lower,False
MAR10565__ci_upper,False
MAR10565__cv,False
MAR10566__mean_flux,False
MAR10566__sd_flux,False
MAR10566__ci_lower,False
MAR10566__ci_upper,False
MAR10566__cv,False
MAR10567__mean_flux,False
MAR10567__sd_flux,False
MAR10567__ci_lower,False
MAR10567__ci_upper,False
MAR10567__cv,False
MAR10568__mean_flux,False
MAR10568__sd_flux,False
MAR10568__ci_lower,False
MAR10568__ci_upper,False
MAR10568__cv,False
MAR10569__mean_flux,False
MAR10569__sd_flux,False
MAR10569__ci_lower,False
MAR10569__ci_upper,False
MAR10569__cv,False
MAR10570__mean_flux,False
MAR10570__sd_flux,False
MAR10570__ci_lower,False
MAR10570__ci_upper,False
MAR10570__cv,False
MAR10571__mean_flux,False
MAR10571__sd_flux,False
MAR10571__ci_lower,False
MAR10571__ci_upper,False
MAR10571__cv,False
MAR10572__mean_flux,False
MAR10572__sd_flux,False
MAR10572__ci_lower,False
MAR10572__ci_upper,False
MAR10572__cv,False
MAR10573__mean_flux,False
MAR10573__sd_flux,False
MAR10573__ci_lower,False
MAR10573__ci_upper,False
MAR10573__cv,False
MAR10574__mean_flux,False
MAR10574__sd_flux,False
MAR10574__ci_lower,False
MAR10574__ci_upper,False
MAR10574__cv,False
MAR10575__mean_flux,False
MAR10575__sd_flux,False
MAR10575__ci_lower,False
MAR10575__ci_upper,False
MAR10575__cv,False
MAR10576__mean_flux,False
MAR10576__sd_flux,False
MAR10576__ci_lower,False
MAR10576__ci_upper,False
MAR10576__cv,False
MAR10577__mean_flux,False
MAR10577__sd_flux,False
MAR10577__ci_lower,False
MAR10577__ci_upper,False
MAR10577__cv,False
MAR10578__mean_flux,False
MAR10578__sd_flux,False
MAR10578__ci_lower,False
MAR10578__ci_upper,False
MAR10578__cv,False
MAR10579__mean_flux,False
MAR10579__sd_flux,False
MAR10579__ci_lower,False
MAR10579__ci_upper,False
MAR10579__cv,False
MAR10580__mean_flux,False
MAR10580__sd_flux,False
MAR10580__ci_lower,False
MAR10580__ci_upper,False
MAR10580__cv,False
MAR10581__mean_flux,False
MAR10581__sd_flux,False
MAR10581__ci_lower,False
MAR10581__ci_upper,False
MAR10581__cv,False
MAR10582__mean_flux,False
MAR10582__sd_flux,False
MAR10582__ci_lower,False
MAR10582__ci_upper,False
MAR10582__cv,False
MAR10583__mean_flux,False
MAR10583__sd_flux,False
MAR10583__ci_lower,False
MAR10583__ci_upper,False
MAR10583__cv,False
MAR10584__mean_flux,False
MAR10584__sd_flux,False
MAR10584__ci_lower,False
MAR10584__ci_upper,False
MAR10584__cv,False
MAR10585__mean_flux,False
MAR10585__sd_flux,False
MAR10585__ci_lower,False
MAR10585__ci_upper,False
MAR10585__cv,False
MAR10586__mean_flux,False
MAR10586__sd_flux,False
MAR10586__ci_lower,False
MAR10586__ci_upper,False
MAR10586__cv,False
MAR10587__mean_flux,False
MAR10587__sd_flux,False
MAR10587__ci_lower,False
MAR10587__ci_upper,False
MAR10587__cv,False
MAR10588__mean_flux,False
MAR10588__sd_flux,False
MAR10588__ci_lower,False
MAR10588__ci_upper,False
MAR10588__cv,False
MAR10589__mean_flux,False
MAR10589__sd_flux,False
MAR10589__ci_lower,False
MAR10589__ci_upper,False
MAR10589__cv,False
MAR10590__mean_flux,False
MAR10590__sd_flux,False
MAR10590__ci_lower,False
MAR10590__ci_upper,False
MAR10590__cv,False
MAR10591__mean_flux,False
MAR10591__sd_flux,False
MAR10591__ci_lower,False
MAR10591__ci_upper,False
MAR10591__cv,False
MAR10592__mean_flux,False
MAR10592__sd_flux,False
MAR10592__ci_lower,False
MAR10592__ci_upper,False
MAR10592__cv,False
MAR10593__mean_flux,False
MAR10593__sd_flux,False
MAR10593__ci_lower,False
MAR10593__ci_upper,False
MAR10593__cv,False
MAR10594__mean_flux,False
MAR10594__sd_flux,False
MAR10594__ci_lower,False
MAR10594__ci_upper,False
MAR10594__cv,False
MAR10595__mean_flux,False
MAR10595__sd_flux,False
MAR10595__ci_lower,False
MAR10595__ci_upper,False
MAR10595__cv,False
MAR10596__mean_flux,False
MAR10596__sd_flux,False
MAR10596__ci_lower,False
MAR10596__ci_upper,False
MAR10596__cv,False
MAR10597__mean_flux,False
MAR10597__sd_flux,False
MAR10597__ci_lower,False
MAR10597__ci_upper,False
MAR10597__cv,False
MAR10598__mean_flux,False
MAR10598__sd_flux,False
MAR10598__ci_lower,False
MAR10598__ci_upper,False
MAR10598__cv,False
MAR10599__mean_flux,False
MAR10599__sd_flux,False
MAR10599__ci_lower,False
MAR10599__ci_upper,False
MAR10599__cv,False
MAR10600__mean_flux,False
MAR10600__sd_flux,False
MAR10600__ci_lower,False
MAR10600__ci_upper,False
MAR10600__cv,False
MAR10601__mean_flux,False
MAR10601__sd_flux,False
MAR10601__ci_lower,False
MAR10601__ci_upper,False
MAR10601__cv,False
MAR10602__mean_flux,False
MAR10602__sd_flux,False
MAR10602__ci_lower,False
MAR10602__ci_upper,False
MAR10602__cv,False
MAR10603__mean_flux,False
MAR10603__sd_flux,False
MAR10603__ci_lower,False
MAR10603__ci_upper,False
MAR10603__cv,False
MAR10604__mean_flux,False
MAR10604__sd_flux,False
MAR10604__ci_lower,False
MAR10604__ci_upper,False
MAR10604__cv,False
MAR10605__mean_flux,False
MAR10605__sd_flux,False
MAR10605__ci_lower,False
MAR10605__ci_upper,False
MAR10605__cv,False
MAR10606__mean_flux,False
MAR10606__sd_flux,False
MAR10606__ci_lower,False
MAR10606__ci_upper,False
MAR10606__cv,False
MAR10607__mean_flux,False
MAR10607__sd_flux,False
MAR10607__ci_lower,False
MAR10607__ci_upper,False
MAR10607__cv,False
MAR10608__mean_flux,False
MAR10608__sd_flux,False
MAR10608__ci_lower,False
MAR10608__ci_upper,False
MAR10608__cv,False
MAR10609__mean_flux,False
MAR10609__sd_flux,False
MAR10609__ci_lower,False
MAR10609__ci_upper,False
MAR10609__cv,False
MAR10610__mean_flux,False
MAR10610__sd_flux,False
MAR10610__ci_lower,False
MAR10610__ci_upper,False
MAR10610__cv,False
MAR10611__mean_flux,False
MAR10611__sd_flux,False
MAR10611__ci_lower,False
MAR10611__ci_upper,False
MAR10611__cv,False
MAR10612__mean_flux,False
MAR10612__sd_flux,False
MAR10612__ci_lower,False
MAR10612__ci_upper,False
MAR10612__cv,False
MAR10613__mean_flux,False
MAR10613__sd_flux,False
MAR10613__ci_lower,False
MAR10613__ci_upper,False
MAR10613__cv,False
MAR10614__mean_flux,False
MAR10614__sd_flux,False
MAR10614__ci_lower,False
MAR10614__ci_upper,False
MAR10614__cv,False
MAR10615__mean_flux,False
MAR10615__sd_flux,False
MAR10615__ci_lower,False
MAR10615__ci_upper,False
MAR10615__cv,False
MAR10616__mean_flux,False
MAR10616__sd_flux,False
MAR10616__ci_lower,False
MAR10616__ci_upper,False
MAR10616__cv,False
MAR10617__mean_flux,False
MAR10617__sd_flux,False
MAR10617__ci_lower,False
MAR10617__ci_upper,False
MAR10617__cv,False
MAR10618__mean_flux,False
MAR10618__sd_flux,False
MAR10618__ci_lower,False
MAR10618__ci_upper,False
MAR10618__cv,False
MAR10619__mean_flux,False
MAR10619__sd_flux,False
MAR10619__ci_lower,False
MAR10619__ci_upper,False
MAR10619__cv,False
MAR10620__mean_flux,False
MAR10620__sd_flux,False
MAR10620__ci_lower,False
MAR10620__ci_upper,False
MAR10620__cv,False
MAR10621__mean_flux,False
MAR10621__sd_flux,False
MAR10621__ci_lower,False
MAR10621__ci_upper,False
MAR10621__cv,False
MAR10622__mean_flux,False
MAR10622__sd_flux,False
MAR10622__ci_lower,False
MAR10622__ci_upper,False
MAR10622__cv,False
MAR10623__mean_flux,False
MAR10623__sd_flux,False
MAR10623__ci_lower,False
MAR10623__ci_upper,False
MAR10623__cv,False
MAR10624__mean_flux,False
MAR10624__sd_flux,False
MAR10624__ci_lower,False
MAR10624__ci_upper,False
MAR10624__cv,False
MAR10625__mean_flux,False
MAR10625__sd_flux,False
MAR10625__ci_lower,False
MAR10625__ci_upper,False
MAR10625__cv,False
MAR10626__mean_flux,False
MAR10626__sd_flux,False
MAR10626__ci_lower,False
MAR10626__ci_upper,False
MAR10626__cv,False
MAR10627__mean_flux,False
MAR10627__sd_flux,False
MAR10627__ci_lower,False
MAR10627__ci_upper,False
MAR10627__cv,False
MAR10628__mean_flux,False
MAR10628__sd_flux,False
MAR10628__ci_lower,False
MAR10628__ci_upper,False
MAR10628__cv,False
MAR10629__mean_flux,False
MAR10629__sd_flux,False
MAR10629__ci_lower,False
MAR10629__ci_upper,False
MAR10629__cv,False
MAR10630__mean_flux,False
MAR10630__sd_flux,False
MAR10630__ci_lower,False
MAR10630__ci_upper,False
MAR10630__cv,False
MAR10631__mean_flux,False
MAR10631__sd_flux,False
MAR10631__ci_lower,False
MAR10631__ci_upper,False
MAR10631__cv,False
MAR10632__mean_flux,False
MAR10632__sd_flux,False
MAR10632__ci_lower,False
MAR10632__ci_upper,False
MAR10632__cv,False
MAR10633__mean_flux,False
MAR10633__sd_flux,False
MAR10633__ci_lower,False
MAR10633__ci_upper,False
MAR10633__cv,False
MAR10634__mean_flux,False
MAR10634__sd_flux,False
MAR10634__ci_lower,False
MAR10634__ci_upper,False
MAR10634__cv,False
MAR10635__mean_flux,False
MAR10635__sd_flux,False
MAR10635__ci_lower,False
MAR10635__ci_upper,False
MAR10635__cv,False
MAR10636__mean_flux,False
MAR10636__sd_flux,False
MAR10636__ci_lower,False
MAR10636__ci_upper,False
MAR10636__cv,False
MAR10637__mean_flux,False
MAR10637__sd_flux,False
MAR10637__ci_lower,False
MAR10637__ci_upper,False
MAR10637__cv,False
MAR10638__mean_flux,False
MAR10638__sd_flux,False
MAR10638__ci_lower,False
MAR10638__ci_upper,False
MAR10638__cv,False
MAR10639__mean_flux,False
MAR10639__sd_flux,False
MAR10639__ci_lower,False
MAR10639__ci_upper,False
MAR10639__cv,False
MAR10640__mean_flux,False
MAR10640__sd_flux,False
MAR10640__ci_lower,False
MAR10640__ci_upper,False
MAR10640__cv,False
MAR10641__mean_flux,False
MAR10641__sd_flux,False
MAR10641__ci_lower,False
MAR10641__ci_upper,False
MAR10641__cv,False
MAR10642__mean_flux,False
MAR10642__sd_flux,False
MAR10642__ci_lower,False
MAR10642__ci_upper,False
MAR10642__cv,False
MAR10643__mean_flux,False
MAR10643__sd_flux,False
MAR10643__ci_lower,False
MAR10643__ci_upper,False
MAR10643__cv,False
MAR10644__mean_flux,False
MAR10644__sd_flux,False
MAR10644__ci_lower,False
MAR10644__ci_upper,False
MAR10644__cv,False
MAR10645__mean_flux,False
MAR10645__sd_flux,False
MAR10645__ci_lower,False
MAR10645__ci_upper,False
MAR10645__cv,False
MAR10646__mean_flux,False
MAR10646__sd_flux,False
MAR10646__ci_lower,False
MAR10646__ci_upper,False
MAR10646__cv,False
MAR10647__mean_flux,False
MAR10647__sd_flux,False
MAR10647__ci_lower,False
MAR10647__ci_upper,False
MAR10647__cv,False
MAR10648__mean_flux,False
MAR10648__sd_flux,False
MAR10648__ci_lower,False
MAR10648__ci_upper,False
MAR10648__cv,False
MAR10649__mean_flux,False
MAR10649__sd_flux,False
MAR10649__ci_lower,False
MAR10649__ci_upper,False
MAR10649__cv,False
MAR10650__mean_flux,False
MAR10650__sd_flux,False
MAR10650__ci_lower,False
MAR10650__ci_upper,False
MAR10650__cv,False
MAR10651__mean_flux,False
MAR10651__sd_flux,False
MAR10651__ci_lower,False
MAR10651__ci_upper,False
MAR10651__cv,False
MAR10652__mean_flux,False
MAR10652__sd_flux,False
MAR10652__ci_lower,False
MAR10652__ci_upper,False
MAR10652__cv,False
MAR10653__mean_flux,False
MAR10653__sd_flux,False
MAR10653__ci_lower,False
MAR10653__ci_upper,False
MAR10653__cv,False
MAR10654__mean_flux,False
MAR10654__sd_flux,False
MAR10654__ci_lower,False
MAR10654__ci_upper,False
MAR10654__cv,False
MAR10655__mean_flux,False
MAR10655__sd_flux,False
MAR10655__ci_lower,False
MAR10655__ci_upper,False
MAR10655__cv,False
MAR10656__mean_flux,False
MAR10656__sd_flux,False
MAR10656__ci_lower,False
MAR10656__ci_upper,False
MAR10656__cv,False
MAR10657__mean_flux,False
MAR10657__sd_flux,False
MAR10657__ci_lower,False
MAR10657__ci_upper,False
MAR10657__cv,False
MAR10658__mean_flux,False
MAR10658__sd_flux,False
MAR10658__ci_lower,False
MAR10658__ci_upper,False
MAR10658__cv,False
MAR10659__mean_flux,False
MAR10659__sd_flux,False
MAR10659__ci_lower,False
MAR10659__ci_upper,False
MAR10659__cv,False
MAR10660__mean_flux,False
MAR10660__sd_flux,False
MAR10660__ci_lower,False
MAR10660__ci_upper,False
MAR10660__cv,False
MAR10661__mean_flux,False
MAR10661__sd_flux,False
MAR10661__ci_lower,False
MAR10661__ci_upper,False
MAR10661__cv,False
MAR10662__mean_flux,False
MAR10662__sd_flux,False
MAR10662__ci_lower,False
MAR10662__ci_upper,False
MAR10662__cv,False
MAR10663__mean_flux,False
MAR10663__sd_flux,False
MAR10663__ci_lower,False
MAR10663__ci_upper,False
MAR10663__cv,False
MAR10664__mean_flux,False
MAR10664__sd_flux,False
MAR10664__ci_lower,False
MAR10664__ci_upper,False
MAR10664__cv,False
MAR10665__mean_flux,False
MAR10665__sd_flux,False
MAR10665__ci_lower,False
MAR10665__ci_upper,False
MAR10665__cv,False
MAR10666__mean_flux,False
MAR10666__sd_flux,False
MAR10666__ci_lower,False
MAR10666__ci_upper,False
MAR10666__cv,False
MAR10667__mean_flux,False
MAR10667__sd_flux,False
MAR10667__ci_lower,False
MAR10667__ci_upper,False
MAR10667__cv,False
MAR10668__mean_flux,False
MAR10668__sd_flux,False
MAR10668__ci_lower,False
MAR10668__ci_upper,False
MAR10668__cv,False
MAR10669__mean_flux,False
MAR10669__sd_flux,False
MAR10669__ci_lower,False
MAR10669__ci_upper,False
MAR10669__cv,False
MAR10670__mean_flux,False
MAR10670__sd_flux,False
MAR10670__ci_lower,False
MAR10670__ci_upper,False
MAR10670__cv,False
MAR10671__mean_flux,False
MAR10671__sd_flux,False
MAR10671__ci_lower,False
MAR10671__ci_upper,False
MAR10671__cv,False
MAR10672__mean_flux,False
MAR10672__sd_flux,False
MAR10672__ci_lower,False
MAR10672__ci_upper,False
MAR10672__cv,False
MAR10673__mean_flux,False
MAR10673__sd_flux,False
MAR10673__ci_lower,False
MAR10673__ci_upper,False
MAR10673__cv,False
MAR10674__mean_flux,False
MAR10674__sd_flux,False
MAR10674__ci_lower,False
MAR10674__ci_upper,False
MAR10674__cv,False
MAR10675__mean_flux,False
MAR10675__sd_flux,False
MAR10675__ci_lower,False
MAR10675__ci_upper,False
MAR10675__cv,False
MAR10676__mean_flux,False
MAR10676__sd_flux,False
MAR10676__ci_lower,False
MAR10676__ci_upper,False
MAR10676__cv,False
MAR10677__mean_flux,False
MAR10677__sd_flux,False
MAR10677__ci_lower,False
MAR10677__ci_upper,False
MAR10677__cv,False
MAR10678__mean_flux,False
MAR10678__sd_flux,False
MAR10678__ci_lower,False
MAR10678__ci_upper,False
MAR10678__cv,False
MAR10679__mean_flux,False
MAR10679__sd_flux,False
MAR10679__ci_lower,False
MAR10679__ci_upper,False
MAR10679__cv,False
MAR10680__mean_flux,False
MAR10680__sd_flux,False
MAR10680__ci_lower,False
MAR10680__ci_upper,False
MAR10680__cv,False
MAR10681__mean_flux,False
MAR10681__sd_flux,False
MAR10681__ci_lower,False
MAR10681__ci_upper,False
MAR10681__cv,False
MAR10682__mean_flux,False
MAR10682__sd_flux,False
MAR10682__ci_lower,False
MAR10682__ci_upper,False
MAR10682__cv,False
MAR10683__mean_flux,False
MAR10683__sd_flux,False
MAR10683__ci_lower,False
MAR10683__ci_upper,False
MAR10683__cv,False
MAR10684__mean_flux,False
MAR10684__sd_flux,False
MAR10684__ci_lower,False
MAR10684__ci_upper,False
MAR10684__cv,False
MAR10685__mean_flux,False
MAR10685__sd_flux,False
MAR10685__ci_lower,False
MAR10685__ci_upper,False
MAR10685__cv,False
MAR10686__mean_flux,False
MAR10686__sd_flux,False
MAR10686__ci_lower,False
MAR10686__ci_upper,False
MAR10686__cv,False
MAR10687__mean_flux,False
MAR10687__sd_flux,False
MAR10687__ci_lower,False
MAR10687__ci_upper,False
MAR10687__cv,False
MAR10688__mean_flux,False
MAR10688__sd_flux,False
MAR10688__ci_lower,False
MAR10688__ci_upper,False
MAR10688__cv,False
MAR10689__mean_flux,False
MAR10689__sd_flux,False
MAR10689__ci_lower,False
MAR10689__ci_upper,False
MAR10689__cv,False
MAR10690__mean_flux,False
MAR10690__sd_flux,False
MAR10690__ci_lower,False
MAR10690__ci_upper,False
MAR10690__cv,False
MAR10691__mean_flux,False
MAR10691__sd_flux,False
MAR10691__ci_lower,False
MAR10691__ci_upper,False
MAR10691__cv,False
MAR10692__mean_flux,False
MAR10692__sd_flux,False
MAR10692__ci_lower,False
MAR10692__ci_upper,False
MAR10692__cv,False
MAR10693__mean_flux,False
MAR10693__sd_flux,False
MAR10693__ci_lower,False
MAR10693__ci_upper,False
MAR10693__cv,False
MAR10694__mean_flux,False
MAR10694__sd_flux,False
MAR10694__ci_lower,False
MAR10694__ci_upper,False
MAR10694__cv,False
MAR10695__mean_flux,False
MAR10695__sd_flux,False
MAR10695__ci_lower,False
MAR10695__ci_upper,False
MAR10695__cv,False
MAR10696__mean_flux,False
MAR10696__sd_flux,False
MAR10696__ci_lower,False
MAR10696__ci_upper,False
MAR10696__cv,False
MAR10697__mean_flux,False
MAR10697__sd_flux,False
MAR10697__ci_lower,False
MAR10697__ci_upper,False
MAR10697__cv,False
MAR10698__mean_flux,False
MAR10698__sd_flux,False
MAR10698__ci_lower,False
MAR10698__ci_upper,False
MAR10698__cv,False
MAR10699__mean_flux,False
MAR10699__sd_flux,False
MAR10699__ci_lower,False
MAR10699__ci_upper,False
MAR10699__cv,False
MAR10700__mean_flux,False
MAR10700__sd_flux,False
MAR10700__ci_lower,False
MAR10700__ci_upper,False
MAR10700__cv,False
MAR10701__mean_flux,False
MAR10701__sd_flux,False
MAR10701__ci_lower,False
MAR10701__ci_upper,False
MAR10701__cv,False
MAR10702__mean_flux,False
MAR10702__sd_flux,False
MAR10702__ci_lower,False
MAR10702__ci_upper,False
MAR10702__cv,False
MAR10703__mean_flux,False
MAR10703__sd_flux,False
MAR10703__ci_lower,False
MAR10703__ci_upper,False
MAR10703__cv,False
MAR10704__mean_flux,False
MAR10704__sd_flux,False
MAR10704__ci_lower,False
MAR10704__ci_upper,False
MAR10704__cv,False
MAR10705__mean_flux,False
MAR10705__sd_flux,False
MAR10705__ci_lower,False
MAR10705__ci_upper,False
MAR10705__cv,False
MAR10706__mean_flux,False
MAR10706__sd_flux,False
MAR10706__ci_lower,False
MAR10706__ci_upper,False
MAR10706__cv,False
MAR10707__mean_flux,False
MAR10707__sd_flux,False
MAR10707__ci_lower,False
MAR10707__ci_upper,False
MAR10707__cv,False
MAR10708__mean_flux,False
MAR10708__sd_flux,False
MAR10708__ci_lower,False
MAR10708__ci_upper,False
MAR10708__cv,False
MAR10709__mean_flux,False
MAR10709__sd_flux,False
MAR10709__ci_lower,False
MAR10709__ci_upper,False
MAR10709__cv,False
MAR10710__mean_flux,False
MAR10710__sd_flux,False
MAR10710__ci_lower,False
MAR10710__ci_upper,False
MAR10710__cv,False
MAR10711__mean_flux,False
MAR10711__sd_flux,False
MAR10711__ci_lower,False
MAR10711__ci_upper,False
MAR10711__cv,False
MAR10712__mean_flux,False
MAR10712__sd_flux,False
MAR10712__ci_lower,False
MAR10712__ci_upper,False
MAR10712__cv,False
MAR10713__mean_flux,False
MAR10713__sd_flux,False
MAR10713__ci_lower,False
MAR10713__ci_upper,False
MAR10713__cv,False
MAR10714__mean_flux,False
MAR10714__sd_flux,False
MAR10714__ci_lower,False
MAR10714__ci_upper,False
MAR10714__cv,False
MAR10715__mean_flux,False
MAR10715__sd_flux,False
MAR10715__ci_lower,False
MAR10715__ci_upper,False
MAR10715__cv,False
MAR10716__mean_flux,False
MAR10716__sd_flux,False
MAR10716__ci_lower,False
MAR10716__ci_upper,False
MAR10716__cv,False
MAR10717__mean_flux,False
MAR10717__sd_flux,False
MAR10717__ci_lower,False
MAR10717__ci_upper,False
MAR10717__cv,False
MAR10718__mean_flux,False
MAR10718__sd_flux,False
MAR10718__ci_lower,False
MAR10718__ci_upper,False
MAR10718__cv,False
MAR10719__mean_flux,False
MAR10719__sd_flux,False
MAR10719__ci_lower,False
MAR10719__ci_upper,False
MAR10719__cv,False
MAR10720__mean_flux,False
MAR10720__sd_flux,False
MAR10720__ci_lower,False
MAR10720__ci_upper,False
MAR10720__cv,False
MAR10721__mean_flux,False
MAR10721__sd_flux,False
MAR10721__ci_lower,False
MAR10721__ci_upper,False
MAR10721__cv,False
MAR10722__mean_flux,False
MAR10722__sd_flux,False
MAR10722__ci_lower,False
MAR10722__ci_upper,False
MAR10722__cv,False
MAR10723__mean_flux,False
MAR10723__sd_flux,False
MAR10723__ci_lower,False
MAR10723__ci_upper,False
MAR10723__cv,False
MAR10724__mean_flux,False
MAR10724__sd_flux,False
MAR10724__ci_lower,False
MAR10724__ci_upper,False
MAR10724__cv,False
MAR10725__mean_flux,False
MAR10725__sd_flux,False
MAR10725__ci_lower,False
MAR10725__ci_upper,False
MAR10725__cv,False
MAR10726__mean_flux,False
MAR10726__sd_flux,False
MAR10726__ci_lower,False
MAR10726__ci_upper,False
MAR10726__cv,False
MAR10727__mean_flux,False
MAR10727__sd_flux,False
MAR10727__ci_lower,False
MAR10727__ci_upper,False
MAR10727__cv,False
MAR10728__mean_flux,False
MAR10728__sd_flux,False
MAR10728__ci_lower,False
MAR10728__ci_upper,False
MAR10728__cv,False
MAR10729__mean_flux,False
MAR10729__sd_flux,False
MAR10729__ci_lower,False
MAR10729__ci_upper,False
MAR10729__cv,False
MAR10730__mean_flux,False
MAR10730__sd_flux,False
MAR10730__ci_lower,False
MAR10730__ci_upper,False
MAR10730__cv,False
MAR10731__mean_flux,False
MAR10731__sd_flux,False
MAR10731__ci_lower,False
MAR10731__ci_upper,False
MAR10731__cv,False
MAR10732__mean_flux,False
MAR10732__sd_flux,False
MAR10732__ci_lower,False
MAR10732__ci_upper,False
MAR10732__cv,False
MAR10733__mean_flux,False
MAR10733__sd_flux,False
MAR10733__ci_lower,False
MAR10733__ci_upper,False
MAR10733__cv,False
MAR10734__mean_flux,False
MAR10734__sd_flux,False
MAR10734__ci_lower,False
MAR10734__ci_upper,False
MAR10734__cv,False
MAR10735__mean_flux,False
MAR10735__sd_flux,False
MAR10735__ci_lower,False
MAR10735__ci_upper,False
MAR10735__cv,False
MAR10736__mean_flux,False
MAR10736__sd_flux,False
MAR10736__ci_lower,False
MAR10736__ci_upper,False
MAR10736__cv,False
MAR10737__mean_flux,False
MAR10737__sd_flux,False
MAR10737__ci_lower,False
MAR10737__ci_upper,False
MAR10737__cv,False
MAR10738__mean_flux,False
MAR10738__sd_flux,False
MAR10738__ci_lower,False
MAR10738__ci_upper,False
MAR10738__cv,False
MAR10739__mean_flux,True
MAR10739__sd_flux,True
MAR10739__ci_lower,True
MAR10739__ci_upper,True
MAR10739__cv,True
MAR10740__mean_flux,True
MAR10740__sd_flux,True
MAR10740__ci_lower,True
MAR10740__ci_upper,True
MAR10740__cv,True
MAR10741__mean_flux,True
MAR10741__sd_flux,True
MAR10741__ci_lower,True
MAR10741__ci_upper,True
MAR10741__cv,True
MAR10742__mean_flux,True
MAR10742__sd_flux,True
MAR10742__ci_lower,True
MAR10742__ci_upper,True
MAR10742__cv,True
MAR10743__mean_flux,True
MAR10743__sd_flux,True
MAR10743__ci_lower,True
MAR10743__ci_upper,True
MAR10743__cv,True
MAR10744__mean_flux,True
MAR10744__sd_flux,True
MAR10744__ci_lower,True
MAR10744__ci_upper,True
MAR10744__cv,True
MAR10745__mean_flux,True
MAR10745__sd_flux,True
MAR10745__ci_lower,True
MAR10745__ci_upper,True
MAR10745__cv,True
MAR10746__mean_flux,True
MAR10746__sd_flux,True
MAR10746__ci_lower,True
MAR10746__ci_upper,True
MAR10746__cv,True
MAR10747__mean_flux,True
MAR10747__sd_flux,True
MAR10747__ci_lower,True
MAR10747__ci_upper,True
MAR10747__cv,True
MAR10748__mean_flux,True
MAR10748__sd_flux,True
MAR10748__ci_lower,True
MAR10748__ci_upper,True
MAR10748__cv,True
MAR10749__mean_flux,True
MAR10749__sd_flux,True
MAR10749__ci_lower,True
MAR10749__ci_upper,True
MAR10749__cv,True
MAR10750__mean_flux,True
MAR10750__sd_flux,True
MAR10750__ci_lower,True
MAR10750__ci_upper,True
MAR10750__cv,True
MAR10751__mean_flux,True
MAR10751__sd_flux,True
MAR10751__ci_lower,True
MAR10751__ci_upper,True
