feature,rank_pca,rank_lda,rank_lasso,rank_shap,mean_rank,is_slc
AC092296.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01701,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC079411.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL022396.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC010333.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC117945.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC00602,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC025470.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC023796.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AP000462.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
SLC9C2,27942.0,27978.0,16924.0,17240.5,22521.125,False
PRSS38,27942.0,27978.0,16924.0,17240.5,22521.125,False
BTNL2,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC02578,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC020934.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC026316.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
PCDH9-AS4,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01162,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC069235.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
OR10G2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC093117.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
DAOA,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC092718.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC008948.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
CISTR,27942.0,27978.0,16924.0,17240.5,22521.125,False
HIST1H4G,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC005779.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
USP17L4,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC115099.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC015909.3,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC016383.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
OR6Q1,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01702,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC010267.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC087749.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC00458,27942.0,27978.0,16924.0,17240.5,22521.125,False
OR9I1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC006111.3,27942.0,27978.0,16924.0,17240.5,22521.125,False
AGXT,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL606970.4,27942.0,27978.0,16924.0,17240.5,22521.125,False
RERGL,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC022166.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
HAS2,27942.0,27978.0,16924.0,17240.5,22521.125,False
Z92544.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC093599.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AP003501.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL390961.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
A4GNT,27942.0,27978.0,16924.0,17240.5,22521.125,False
FBXO16,27942.0,27978.0,16924.0,17240.5,22521.125,False
CYP2C8,27942.0,27978.0,16924.0,17240.5,22521.125,False
OR4D5,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL137027.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
ADAMTS9-AS2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC145350.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
TRPC5,27942.0,27978.0,16924.0,17240.5,22521.125,False
CT45A3,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC120042.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
DBX2,27942.0,27978.0,16924.0,17240.5,22521.125,False
OR8K3,27942.0,27978.0,16924.0,17240.5,22521.125,False
NEUROD6,27942.0,27978.0,16924.0,17240.5,22521.125,False
IHH,27942.0,27978.0,16924.0,17240.5,22521.125,False
FRMD6-AS2,27942.0,27978.0,16924.0,17240.5,22521.125,False
TEX13B,27942.0,27978.0,16924.0,17240.5,22521.125,False
PCDHB4,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC104126.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC073848.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL589745.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC016550.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC008655.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AP002991.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
DPPA2,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC02494,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC106882.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC008481.3,27942.0,27978.0,16924.0,17240.5,22521.125,False
GJD2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC010983.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
Z69733.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
POTEH,27942.0,27978.0,16924.0,17240.5,22521.125,False
SULT1C3,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC02123,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL139020.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
SEMG2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL359458.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
S100A7,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC122710.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
GH2,27942.0,27978.0,16924.0,17240.5,22521.125,False
KRT38,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL158068.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
DEFB106B,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01808,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC245177.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
IL17F,27942.0,27978.0,16924.0,17240.5,22521.125,False
CT45A5,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC009486.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
FAM180A,27942.0,27978.0,16924.0,17240.5,22521.125,False
MNX1-AS1,27942.0,27978.0,16924.0,17240.5,22521.125,False
KRTAP9-1,27942.0,27978.0,16924.0,17240.5,22521.125,False
MRGPRD,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC00621,27942.0,27978.0,16924.0,17240.5,22521.125,False
ASTN2-AS1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL391704.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
C11orf44,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC027228.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
CPA4,27942.0,27978.0,16924.0,17240.5,22521.125,False
KRTAP19-4,27942.0,27978.0,16924.0,17240.5,22521.125,False
CDH4,27942.0,27978.0,16924.0,17240.5,22521.125,False
OR2H1,27942.0,27978.0,16924.0,17240.5,22521.125,False
OR51F1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC105052.3,27942.0,27978.0,16924.0,17240.5,22521.125,False
TBPL2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC108448.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC244394.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL590491.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL590640.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01141,27942.0,27978.0,16924.0,17240.5,22521.125,False
CEACAM16,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL161912.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
OR2K2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC093072.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC025244.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01405,27942.0,27978.0,16924.0,17240.5,22521.125,False
DIRAS2,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC02184,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC074389.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC005609.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
HAGLROS,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC093864.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
OR52A5,27942.0,27978.0,16924.0,17240.5,22521.125,False
ATXN8OS,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL359081.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
VGLL2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC133794.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC02120,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC079950.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL353681.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01905,27942.0,27978.0,16924.0,17240.5,22521.125,False
CTAGE1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC026336.3,27942.0,27978.0,16924.0,17240.5,22521.125,False
TSPY1,27942.0,27978.0,16924.0,17240.5,22521.125,False
TRBV6-8,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC105206.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC008525.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
BX284656.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
RGPD4,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC106791.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC244517.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
TUBA3D,27942.0,27978.0,16924.0,17240.5,22521.125,False
IGHVIII-47-1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC092807.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC00280,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC044839.4,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL161757.4,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC090049.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
OR6C6,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01255,27942.0,27978.0,16924.0,17240.5,22521.125,False
PCDHB8,27942.0,27978.0,16924.0,17240.5,22521.125,False
DAZ2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL163973.3,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC007557.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
NMBR-AS1,27942.0,27978.0,16924.0,17240.5,22521.125,False
FAM19A5,27942.0,27978.0,16924.0,17240.5,22521.125,False
USP17L29,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL008638.4,27942.0,27978.0,16924.0,17240.5,22521.125,False
C9orf129,27942.0,27978.0,16924.0,17240.5,22521.125,False
SPATA8-AS1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC007598.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
KRTAP13-3,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC096741.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
IGLCOR22-2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC084880.4,27942.0,27978.0,16924.0,17240.5,22521.125,False
CHODL-AS1,27942.0,27978.0,16924.0,17240.5,22521.125,False
PRSS50.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC092813.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL357793.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
LRCOL1,27942.0,27978.0,16924.0,17240.5,22521.125,False
TTTY6,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC004485.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
PATE4,27942.0,27978.0,16924.0,17240.5,22521.125,False
KCNA10,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC012506.4,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL583808.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC098868.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC137590.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
FRMD1,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01924,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC106729.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
KRTAP20-4,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL591222.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AP000997.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
OR2V1,27942.0,27978.0,16924.0,17240.5,22521.125,False
CASC20,27942.0,27978.0,16924.0,17240.5,22521.125,False
NLRP11,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC113410.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC007375.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
OR10P1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC135068.3,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC239585.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01205,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC117498.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC00347,27942.0,27978.0,16924.0,17240.5,22521.125,False
OR52E2,27942.0,27978.0,16924.0,17240.5,22521.125,False
OR14A16,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01455,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC012629.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC007679.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
PRR26,27942.0,27978.0,16924.0,17240.5,22521.125,False
AP005205.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC006369.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
GLT6D1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC099687.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC008568.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
CCDC8,27942.0,27978.0,16924.0,17240.5,22521.125,False
BX005214.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
SCYGR7,27942.0,27978.0,16924.0,17240.5,22521.125,False
BHMT,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC008397.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
TTTY1B,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL118508.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
SFTPC,27942.0,27978.0,16924.0,17240.5,22521.125,False
SLC39A12-AS1,27942.0,27978.0,16924.0,17240.5,22521.125,False
ZNF679,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL049836.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
MAP6,27942.0,27978.0,16924.0,17240.5,22521.125,False
GAP43,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01995,27942.0,27978.0,16924.0,17240.5,22521.125,False
TNNT2,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01567,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01707,27942.0,27978.0,16924.0,17240.5,22521.125,False
XAGE1B,27942.0,27978.0,16924.0,17240.5,22521.125,False
U91328.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
POU3F2,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC00272,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC073325.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
FGF12-AS1,27942.0,27978.0,16924.0,17240.5,22521.125,False
HPYR1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC007326.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC02505,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC027117.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC026786.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
USP17L13,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC018558.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AP001599.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
CAPZA3,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC011491.3,27942.0,27978.0,16924.0,17240.5,22521.125,False
TRAV1-2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL355613.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC069023.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL589990.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
FAM41AY1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC009623.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC010139.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC106875.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AP000221.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
PLET1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC068057.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
CLDN10-AS1,27942.0,27978.0,16924.0,17240.5,22521.125,False
FGD1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC034245.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC005779.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AP001471.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
C10orf90,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC078905.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC009041.3,27942.0,27978.0,16924.0,17240.5,22521.125,False
HEPACAM,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC092378.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC099344.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL161782.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01832,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC103957.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
OR6K6,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC112211.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC018359.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC025437.5,27942.0,27978.0,16924.0,17240.5,22521.125,False
AP003385.3,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL357509.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC011008.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC022898.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
SPHAR,27942.0,27978.0,16924.0,17240.5,22521.125,False
FO393408.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL136439.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC025524.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC008993.4,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL359233.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
RNF225,27942.0,27978.0,16924.0,17240.5,22521.125,False
SCGB2A2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC011474.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL133346.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
ERVV-1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC100868.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC093607.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
PRAMEF9,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC005104.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL355314.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC084116.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
GSX1,27942.0,27978.0,16924.0,17240.5,22521.125,False
KCNK1,27942.0,27978.0,16924.0,17240.5,22521.125,False
OR1N1,27942.0,27978.0,16924.0,17240.5,22521.125,False
NOP53-AS1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AP001476.3,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC135068.7,27942.0,27978.0,16924.0,17240.5,22521.125,False
TRPC3,27942.0,27978.0,16924.0,17240.5,22521.125,False
OR4M2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL445623.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL162574.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
IGHJ1P,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC003986.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
OR4E2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL353651.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
CTNNA2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC012409.4,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01945,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01259,27942.0,27978.0,16924.0,17240.5,22521.125,False
MIR217HG,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC073573.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
DLEU1-AS1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC010745.4,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC008736.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC087399.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL162400.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC008770.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC018653.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL160035.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC087071.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
OR2T33,27942.0,27978.0,16924.0,17240.5,22521.125,False
AP003059.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
KRT5,27942.0,27978.0,16924.0,17240.5,22521.125,False
TSPY4,27942.0,27978.0,16924.0,17240.5,22521.125,False
SSU72P5,27942.0,27978.0,16924.0,17240.5,22521.125,False
ASB10,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC112176.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
IGHD7-27,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC00333,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01760,27942.0,27978.0,16924.0,17240.5,22521.125,False
IGKV2D-18,27942.0,27978.0,16924.0,17240.5,22521.125,False
TVP23C-CDRT4,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC00445,27942.0,27978.0,16924.0,17240.5,22521.125,False
C21orf62,27942.0,27978.0,16924.0,17240.5,22521.125,False
ITGB6,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC134508.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC097059.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01681,27942.0,27978.0,16924.0,17240.5,22521.125,False
DEFB127,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC104211.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01309,27942.0,27978.0,16924.0,17240.5,22521.125,False
SPANXA1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC241644.3,27942.0,27978.0,16924.0,17240.5,22521.125,False
DDX4,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC116563.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
MCHR1,27942.0,27978.0,16924.0,17240.5,22521.125,False
DAND5,27942.0,27978.0,16924.0,17240.5,22521.125,False
BHLHA15,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL359237.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC012038.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC020892.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
KCNA4,27942.0,27978.0,16924.0,17240.5,22521.125,False
SERPINA3,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC008443.3,27942.0,27978.0,16924.0,17240.5,22521.125,False
UCP1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL080284.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC006333.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
FRZB,27942.0,27978.0,16924.0,17240.5,22521.125,False
GLYATL3,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL355096.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC02553,27942.0,27978.0,16924.0,17240.5,22521.125,False
WWTR1-AS1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC002101.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC073571.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AJ239318.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC233724.15,27942.0,27978.0,16924.0,17240.5,22521.125,False
L34079.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
HIST2H3A,27942.0,27978.0,16924.0,17240.5,22521.125,False
CCDC13-AS1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC244517.9,27942.0,27978.0,16924.0,17240.5,22521.125,False
NRAP,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC087491.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC011465.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL589987.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
CT45A2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC006063.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
TRAJ36,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC00517,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC011365.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC119150.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL137798.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL137804.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL451105.2,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC091736.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL121910.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
ZNF30-AS1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL772155.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
FABP9,27942.0,27978.0,16924.0,17240.5,22521.125,False
OR52E5,27942.0,27978.0,16924.0,17240.5,22521.125,False
NPAS4,27942.0,27978.0,16924.0,17240.5,22521.125,False
NDP-AS1,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01206,27942.0,27978.0,16924.0,17240.5,22521.125,False
ANKRD45,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01548,27942.0,27978.0,16924.0,17240.5,22521.125,False
IGFBPL1,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC01527,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC104009.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
C16orf92,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL358075.4,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC011383.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
KIRREL3,27942.0,27978.0,16924.0,17240.5,22521.125,False
LINC02279,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC025048.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AL359195.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC010457.1,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC244453.3,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC083906.3,27942.0,27978.0,16924.0,17240.5,22521.125,False
AC138907.7,27942.0,27978.0,16924.0,17240.5,22521.125,False
TRAV24,27942.0,27978.0,16924.0,17240.5,22521.125,False
RSC1A1,27942.0,27978.0,16924.0,17240.5,22521.125,False
